"","Nível Territorial (Código)","Nível Territorial","Município (Código)","Município","Trimestre (Código)","Trimestre","Variável (Código)","Variável","Cor ou raça (Código)","Cor ou raça","Unidade de Medida (Código)","Unidade de Medida","Valor"
"685","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8188","Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2779","Parda","1574","Horas",35.3
"686","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8189","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","95251","Total","2","%",1.2
"687","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8189","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2776","Branca","2","%",2.6
"688","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8189","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2777","Preta","2","%",2.6
"689","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8189","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2779","Parda","2","%",1.5
"690","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8190","Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","95251","Total","1574","Horas",38.6
"691","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8190","Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2776","Branca","1574","Horas",41.6
"692","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8190","Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2777","Preta","1574","Horas",37.6
"693","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8190","Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2779","Parda","1574","Horas",38.6
"694","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8191","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","95251","Total","2","%",0.9
"695","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8191","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2776","Branca","2","%",2.2
"696","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8191","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2777","Preta","2","%",1.9
"697","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8191","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2779","Parda","2","%",1.4
"698","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8192","Média de horas efetivamente trabalhadas na semana de referência em todos trabalhos das pessoas de 14 anos ou mais de idade","95251","Total","1574","Horas",36.6
"699","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8192","Média de horas efetivamente trabalhadas na semana de referência em todos trabalhos das pessoas de 14 anos ou mais de idade","2776","Branca","1574","Horas",40.2
"700","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8192","Média de horas efetivamente trabalhadas na semana de referência em todos trabalhos das pessoas de 14 anos ou mais de idade","2777","Preta","1574","Horas",35.6
"701","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8192","Média de horas efetivamente trabalhadas na semana de referência em todos trabalhos das pessoas de 14 anos ou mais de idade","2779","Parda","1574","Horas",36.3
"702","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8193","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência em todos trabalhos das pessoas de 14 anos ou mais de idade","95251","Total","2","%",1.2
"703","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8193","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência em todos trabalhos das pessoas de 14 anos ou mais de idade","2776","Branca","2","%",2.7
"704","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8193","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência em todos trabalhos das pessoas de 14 anos ou mais de idade","2777","Preta","2","%",2.4
"705","6","Município","2927408","Salvador (BA)","201702","2º trimestre 2017","8193","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência em todos trabalhos das pessoas de 14 anos ou mais de idade","2779","Parda","2","%",1.6
"706","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8186","Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade","95251","Total","1574","Horas",37.5
"707","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8186","Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade","2776","Branca","1574","Horas",39.5
"708","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8186","Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade","2777","Preta","1574","Horas",37.5
"709","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8186","Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade","2779","Parda","1574","Horas",36.8
"710","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8187","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade","95251","Total","2","%",1.2
"711","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8187","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade","2776","Branca","2","%",2.6
"712","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8187","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade","2777","Preta","2","%",1.9
"713","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8187","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana no trabalho principal das pessoas de 14 anos ou mais de idade","2779","Parda","2","%",1.4
"714","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8188","Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","95251","Total","1574","Horas",35.9
"715","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8188","Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2776","Branca","1574","Horas",38.3
"716","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8188","Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2777","Preta","1574","Horas",35.8
"717","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8188","Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2779","Parda","1574","Horas",35.2
"718","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8189","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","95251","Total","2","%",1.4
"719","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8189","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2776","Branca","2","%",2.8
"720","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8189","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2777","Preta","2","%",2.5
"721","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8189","Coeficiente de variação - Média de horas efetivamente trabalhadas na semana de referência no trabalho principal das pessoas de 14 anos ou mais de idade","2779","Parda","2","%",1.7
"722","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8190","Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","95251","Total","1574","Horas",38.4
"723","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8190","Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2776","Branca","1574","Horas",40.7
"724","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8190","Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2777","Preta","1574","Horas",38.4
"725","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8190","Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2779","Parda","1574","Horas",37.6
"726","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8191","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","95251","Total","2","%",1.2
"727","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8191","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2776","Branca","2","%",2.6
"728","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8191","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2777","Preta","2","%",1.9
"729","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8191","Coeficiente de variação - Média de horas habitualmente trabalhadas por semana em todos trabalhos das pessoas de 14 anos ou mais de idade","2779","Parda","2","%",1.4
"730","6","Município","2927408","Salvador (BA)","201703","3º trimestre 2017","8192","Média de horas efetivamente trabalhadas na semana de referência em todos trabalhos das pessoas de 14 anos ou mais de idade","95251","Total","1574","Horas",36.7
